Dist. ID,Category,Status,District,Year,Total Reading,Total Reading Average Scale Score
113,Race / ethnicity,Black,Portland,2009,-,-
113,Race / ethnicity,Hispanic,Portland,2009,-,-
113,Race / ethnicity,White,Portland,2009,100,248
113,Race / ethnicity,Asian,Portland,2009,-,-
113,Race / ethnicity,Black,Portland,2010,-,-
113,Race / ethnicity,Hispanic,Portland,2010,-,-
113,Race / ethnicity,White,Portland,2010,115,253.7
113,Race / ethnicity,Asian,Portland,2010,-,-
113,Race / ethnicity,Hispanic,Portland,2011,-,-
113,Race / ethnicity,White,Portland,2011,105,251.3
113,Race / ethnicity,Asian,Portland,2011,-,-
113,Race / ethnicity,Black,Portland,2012,-,-
113,Race / ethnicity,Hispanic,Portland,2012,-,-
113,Race / ethnicity,White,Portland,2012,91,268.7
113,Race / ethnicity,Asian,Portland,2012,-,-
113,Race / ethnicity,Two or more races,Portland,2012,-,-
113,Race / ethnicity,Black,Portland,2013,-,-
113,Race / ethnicity,Hispanic,Portland,2013,-,-
113,Race / ethnicity,White,Portland,2013,92,266.5
113,Race / ethnicity,Two or more races,Portland,2013,-,-
114,Race / ethnicity,Black,Preston,2006,-,-
114,Race / ethnicity,White,Preston,2006,44,254
114,Race / ethnicity,Asian,Preston,2006,-,-
114,Race / ethnicity,Black,Preston,2007,-,-
114,Race / ethnicity,Hispanic,Preston,2007,-,-
114,Race / ethnicity,White,Preston,2007,45,246.9
114,Race / ethnicity,Asian,Preston,2007,-,-
114,Race / ethnicity,Am. Indian,Preston,2007,-,-
114,Race / ethnicity,Hispanic,Preston,2008,-,-
114,Race / ethnicity,White,Preston,2008,35,249.9
114,Race / ethnicity,Asian,Preston,2008,-,-
114,Race / ethnicity,Am. Indian,Preston,2008,-,-
114,Race / ethnicity,Black,Preston,2009,-,-
114,Race / ethnicity,Hispanic,Preston,2009,-,-
114,Race / ethnicity,White,Preston,2009,43,233.5
114,Race / ethnicity,Asian,Preston,2009,-,-
114,Race / ethnicity,Am. Indian,Preston,2009,-,-
114,Race / ethnicity,Hispanic,Preston,2010,-,-
114,Race / ethnicity,White,Preston,2010,36,246.5
114,Race / ethnicity,Asian,Preston,2010,-,-
114,Race / ethnicity,Am. Indian,Preston,2010,-,-
114,Race / ethnicity,Black,Preston,2011,-,-
114,Race / ethnicity,Hispanic,Preston,2011,-,-
114,Race / ethnicity,White,Preston,2011,45,244.4
114,Race / ethnicity,Am. Indian,Preston,2011,-,-
114,Race / ethnicity,Two or more races,Preston,2011,-,-
114,Race / ethnicity,Black,Preston,2012,-,-
114,Race / ethnicity,White,Preston,2012,45,240.8
114,Race / ethnicity,Asian,Preston,2012,-,-
114,Race / ethnicity,Two or more races,Preston,2012,-,-
114,Race / ethnicity,Hispanic,Preston,2013,-,-
114,Race / ethnicity,White,Preston,2013,31,243.2
114,Race / ethnicity,Asian,Preston,2013,-,-
116,Race / ethnicity,Black,Putnam,2006,-,-
116,Race / ethnicity,Hispanic,Putnam,2006,-,-
116,Race / ethnicity,White,Putnam,2006,72,222.6
116,Race / ethnicity,Am. Indian,Putnam,2006,-,-
116,Race / ethnicity,Black,Putnam,2007,-,-
116,Race / ethnicity,Hispanic,Putnam,2007,-,-
116,Race / ethnicity,White,Putnam,2007,76,234.4
116,Race / ethnicity,Am. Indian,Putnam,2007,-,-
116,Race / ethnicity,Black,Putnam,2008,-,-
116,Race / ethnicity,Hispanic,Putnam,2008,-,-
116,Race / ethnicity,White,Putnam,2008,79,215.2
116,Race / ethnicity,Am. Indian,Putnam,2008,-,-
116,Race / ethnicity,Black,Putnam,2009,-,-
116,Race / ethnicity,Hispanic,Putnam,2009,-,-
116,Race / ethnicity,White,Putnam,2009,95,214.9
116,Race / ethnicity,Black,Putnam,2010,-,-
116,Race / ethnicity,Hispanic,Putnam,2010,-,-
116,Race / ethnicity,White,Putnam,2010,88,219.7
116,Race / ethnicity,Asian,Putnam,2010,-,-
116,Race / ethnicity,Am. Indian,Putnam,2010,-,-
116,Race / ethnicity,Black,Putnam,2011,-,-
116,Race / ethnicity,Hispanic,Putnam,2011,-,-
116,Race / ethnicity,White,Putnam,2011,75,222.2
116,Race / ethnicity,Asian,Putnam,2011,-,-
116,Race / ethnicity,Two or more races,Putnam,2011,-,-
116,Race / ethnicity,Black,Putnam,2012,-,-
116,Race / ethnicity,Hispanic,Putnam,2012,-,-
116,Race / ethnicity,White,Putnam,2012,79,235.8
116,Race / ethnicity,Nat of HI or Pac Isl,Putnam,2012,NA,NA
116,Race / ethnicity,Two or more races,Putnam,2012,-,-
116,Race / ethnicity,Black,Putnam,2013,-,-
116,Race / ethnicity,Hispanic,Putnam,2013,-,-
116,Race / ethnicity,White,Putnam,2013,79,238.4
116,Race / ethnicity,Asian,Putnam,2013,-,-
116,Race / ethnicity,Two or more races,Putnam,2013,-,-
117,Race / ethnicity,Black,Redding,2006,-,-
117,Race / ethnicity,White,Redding,2006,133,254.5
117,Race / ethnicity,Asian,Redding,2006,-,-
117,Race / ethnicity,Black,Redding,2007,-,-
117,Race / ethnicity,Hispanic,Redding,2007,-,-
117,Race / ethnicity,White,Redding,2007,142,252.9
117,Race / ethnicity,Asian,Redding,2007,-,-
117,Race / ethnicity,Am. Indian,Redding,2007,-,-
117,Race / ethnicity,Black,Redding,2008,-,-
117,Race / ethnicity,Hispanic,Redding,2008,-,-
117,Race / ethnicity,White,Redding,2008,135,262.1
117,Race / ethnicity,Asian,Redding,2008,-,-
117,Race / ethnicity,Black,Redding,2009,-,-
117,Race / ethnicity,Hispanic,Redding,2009,-,-
117,Race / ethnicity,White,Redding,2009,106,258.7
117,Race / ethnicity,Asian,Redding,2009,-,-
117,Race / ethnicity,Hispanic,Redding,2010,-,-
117,Race / ethnicity,White,Redding,2010,125,255.9
117,Race / ethnicity,Asian,Redding,2010,-,-
117,Race / ethnicity,Black,Redding,2011,-,-
117,Race / ethnicity,Hispanic,Redding,2011,-,-
117,Race / ethnicity,White,Redding,2011,101,261.9
117,Race / ethnicity,Two or more races,Redding,2011,-,-
117,Race / ethnicity,White,Redding,2012,90,268.4
117,Race / ethnicity,Asian,Redding,2012,-,-
117,Race / ethnicity,Two or more races,Redding,2012,-,-
117,Race / ethnicity,Black,Redding,2013,-,-
117,Race / ethnicity,Hispanic,Redding,2013,-,-
117,Race / ethnicity,White,Redding,2013,112,262.9
117,Race / ethnicity,Asian,Redding,2013,-,-
117,Race / ethnicity,Two or more races,Redding,2013,-,-
118,Race / ethnicity,Black,Ridgefield,2006,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2006,-,-
118,Race / ethnicity,White,Ridgefield,2006,403,258.3
118,Race / ethnicity,Asian,Ridgefield,2006,-,-
118,Race / ethnicity,Black,Ridgefield,2007,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2007,-,-
118,Race / ethnicity,White,Ridgefield,2007,375,260
118,Race / ethnicity,Asian,Ridgefield,2007,22,269.9
118,Race / ethnicity,Black,Ridgefield,2008,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2008,-,-
118,Race / ethnicity,White,Ridgefield,2008,395,257.7
118,Race / ethnicity,Asian,Ridgefield,2008,-,-
118,Race / ethnicity,Black,Ridgefield,2009,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2009,-,-
118,Race / ethnicity,White,Ridgefield,2009,375,262.7
118,Race / ethnicity,Asian,Ridgefield,2009,-,-
118,Race / ethnicity,Black,Ridgefield,2010,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2010,-,-
118,Race / ethnicity,White,Ridgefield,2010,342,262.9
118,Race / ethnicity,Asian,Ridgefield,2010,-,-
118,Race / ethnicity,Am. Indian,Ridgefield,2010,-,-
118,Race / ethnicity,Black,Ridgefield,2011,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2011,20,239.9
118,Race / ethnicity,White,Ridgefield,2011,326,265.8
118,Race / ethnicity,Asian,Ridgefield,2011,-,-
118,Race / ethnicity,Nat of HI or Pac Isl,Ridgefield,2011,-,-
118,Race / ethnicity,Two or more races,Ridgefield,2011,-,-
118,Race / ethnicity,Black,Ridgefield,2012,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2012,-,-
118,Race / ethnicity,White,Ridgefield,2012,350,270.5
118,Race / ethnicity,Asian,Ridgefield,2012,24,271.5
118,Race / ethnicity,Two or more races,Ridgefield,2012,-,-
118,Race / ethnicity,Black,Ridgefield,2013,-,-
118,Race / ethnicity,Hispanic,Ridgefield,2013,-,-
118,Race / ethnicity,White,Ridgefield,2013,325,269.3
118,Race / ethnicity,Asian,Ridgefield,2013,23,280.4
118,Race / ethnicity,Am. Indian,Ridgefield,2013,-,-
118,Race / ethnicity,Two or more races,Ridgefield,2013,-,-
119,Race / ethnicity,Black,Rocky Hill,2006,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2006,-,-
119,Race / ethnicity,White,Rocky Hill,2006,146,246.4
119,Race / ethnicity,Asian,Rocky Hill,2006,-,-
119,Race / ethnicity,Black,Rocky Hill,2007,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2007,-,-
119,Race / ethnicity,White,Rocky Hill,2007,174,243.3
119,Race / ethnicity,Asian,Rocky Hill,2007,20,250.1
119,Race / ethnicity,Black,Rocky Hill,2008,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2008,-,-
119,Race / ethnicity,White,Rocky Hill,2008,148,249.8
119,Race / ethnicity,Asian,Rocky Hill,2008,30,264.7
119,Race / ethnicity,Black,Rocky Hill,2009,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2009,-,-
119,Race / ethnicity,White,Rocky Hill,2009,141,255.7
119,Race / ethnicity,Asian,Rocky Hill,2009,35,263.9
119,Race / ethnicity,Black,Rocky Hill,2010,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2010,-,-
119,Race / ethnicity,White,Rocky Hill,2010,137,250.8
119,Race / ethnicity,Asian,Rocky Hill,2010,29,263.4
119,Race / ethnicity,Black,Rocky Hill,2011,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2011,-,-
119,Race / ethnicity,White,Rocky Hill,2011,131,248.1
119,Race / ethnicity,Asian,Rocky Hill,2011,34,258.4
119,Race / ethnicity,Black,Rocky Hill,2012,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2012,21,235.1
119,Race / ethnicity,White,Rocky Hill,2012,142,254.2
119,Race / ethnicity,Asian,Rocky Hill,2012,38,272.2
119,Race / ethnicity,Am. Indian,Rocky Hill,2012,-,-
119,Race / ethnicity,Black,Rocky Hill,2013,-,-
119,Race / ethnicity,Hispanic,Rocky Hill,2013,-,-
119,Race / ethnicity,White,Rocky Hill,2013,126,255.3
119,Race / ethnicity,Asian,Rocky Hill,2013,48,271.7
119,Race / ethnicity,Two or more races,Rocky Hill,2013,-,-
121,Race / ethnicity,Black,Salem,2006,-,-
121,Race / ethnicity,White,Salem,2006,54,250.1
121,Race / ethnicity,Asian,Salem,2006,-,-
121,Race / ethnicity,Black,Salem,2007,-,-
121,Race / ethnicity,White,Salem,2007,51,258.2
121,Race / ethnicity,Black,Salem,2008,-,-
121,Race / ethnicity,Hispanic,Salem,2008,-,-
121,Race / ethnicity,White,Salem,2008,38,253.8
121,Race / ethnicity,Asian,Salem,2008,-,-
121,Race / ethnicity,Black,Salem,2009,-,-
121,Race / ethnicity,Hispanic,Salem,2009,-,-
121,Race / ethnicity,White,Salem,2009,64,249.9
121,Race / ethnicity,Asian,Salem,2009,-,-
121,Race / ethnicity,Black,Salem,2010,-,-
121,Race / ethnicity,White,Salem,2010,43,254.5
121,Race / ethnicity,Asian,Salem,2010,-,-
121,Race / ethnicity,White,Salem,2011,41,246.7
121,Race / ethnicity,Asian,Salem,2011,-,-
121,Race / ethnicity,Black,Salem,2012,-,-
121,Race / ethnicity,Hispanic,Salem,2012,-,-
121,Race / ethnicity,White,Salem,2012,36,251.7
121,Race / ethnicity,Asian,Salem,2012,-,-
121,Race / ethnicity,Two or more races,Salem,2012,-,-
121,Race / ethnicity,Hispanic,Salem,2013,-,-
121,Race / ethnicity,White,Salem,2013,22,244.5
121,Race / ethnicity,Asian,Salem,2013,-,-
121,Race / ethnicity,Two or more races,Salem,2013,-,-
122,Race / ethnicity,Black,Salisbury,2006,-,-
122,Race / ethnicity,Hispanic,Salisbury,2006,-,-
122,Race / ethnicity,White,Salisbury,2006,24,274.3
122,Race / ethnicity,Black,Salisbury,2007,-,-
122,Race / ethnicity,White,Salisbury,2007,28,248.3
122,Race / ethnicity,Asian,Salisbury,2007,-,-
122,Race / ethnicity,Black,Salisbury,2008,-,-
122,Race / ethnicity,White,Salisbury,2008,46,257.8
122,Race / ethnicity,Black,Salisbury,2009,-,-
122,Race / ethnicity,Hispanic,Salisbury,2009,-,-
122,Race / ethnicity,White,Salisbury,2009,29,252.7
122,Race / ethnicity,Asian,Salisbury,2009,-,-
122,Race / ethnicity,Black,Salisbury,2010,-,-
122,Race / ethnicity,White,Salisbury,2010,23,266.4
122,Race / ethnicity,Asian,Salisbury,2010,-,-
122,Race / ethnicity,Hispanic,Salisbury,2011,-,-
122,Race / ethnicity,White,Salisbury,2011,29,258.3
122,Race / ethnicity,Two or more races,Salisbury,2011,-,-
122,Race / ethnicity,Black,Salisbury,2012,-,-
122,Race / ethnicity,White,Salisbury,2012,23,269.8
122,Race / ethnicity,Asian,Salisbury,2012,-,-
122,Race / ethnicity,Two or more races,Salisbury,2012,-,-
122,Race / ethnicity,Hispanic,Salisbury,2013,-,-
122,Race / ethnicity,White,Salisbury,2013,36,264.1
122,Race / ethnicity,Asian,Salisbury,2013,-,-
122,Race / ethnicity,Two or more races,Salisbury,2013,-,-
123,Race / ethnicity,White,Scotland,2006,27,220.5
123,Race / ethnicity,Black,Scotland,2007,-,-
123,Race / ethnicity,Hispanic,Scotland,2007,-,-
123,Race / ethnicity,White,Scotland,2007,30,221.8
123,Race / ethnicity,Asian,Scotland,2007,-,-
123,Race / ethnicity,Black,Scotland,2008,-,-
123,Race / ethnicity,White,Scotland,2008,-,-
123,Race / ethnicity,Black,Scotland,2009,-,-
123,Race / ethnicity,White,Scotland,2009,24,233.8
123,Race / ethnicity,White,Scotland,2010,-,-
123,Race / ethnicity,Hispanic,Scotland,2011,-,-
123,Race / ethnicity,White,Scotland,2011,-,-
123,Race / ethnicity,Hispanic,Scotland,2012,-,-
123,Race / ethnicity,White,Scotland,2012,-,-
123,Race / ethnicity,Two or more races,Scotland,2012,-,-
123,Race / ethnicity,White,Scotland,2013,-,-
124,Race / ethnicity,Black,Seymour,2006,-,-
124,Race / ethnicity,Hispanic,Seymour,2006,-,-
124,Race / ethnicity,White,Seymour,2006,162,248.1
124,Race / ethnicity,Asian,Seymour,2006,-,-
124,Race / ethnicity,Black,Seymour,2007,-,-
124,Race / ethnicity,Hispanic,Seymour,2007,-,-
124,Race / ethnicity,White,Seymour,2007,175,243.4
124,Race / ethnicity,Asian,Seymour,2007,-,-
124,Race / ethnicity,Am. Indian,Seymour,2007,-,-
124,Race / ethnicity,Black,Seymour,2008,-,-
124,Race / ethnicity,Hispanic,Seymour,2008,-,-
124,Race / ethnicity,White,Seymour,2008,168,242
124,Race / ethnicity,Asian,Seymour,2008,-,-
124,Race / ethnicity,Black,Seymour,2009,-,-
124,Race / ethnicity,Hispanic,Seymour,2009,-,-
124,Race / ethnicity,White,Seymour,2009,165,241.8
124,Race / ethnicity,Asian,Seymour,2009,-,-
124,Race / ethnicity,Am. Indian,Seymour,2009,-,-
124,Race / ethnicity,Black,Seymour,2010,-,-
124,Race / ethnicity,Hispanic,Seymour,2010,-,-
124,Race / ethnicity,White,Seymour,2010,176,244.2
124,Race / ethnicity,Asian,Seymour,2010,-,-
124,Race / ethnicity,Am. Indian,Seymour,2010,-,-
124,Race / ethnicity,Black,Seymour,2011,-,-
124,Race / ethnicity,Hispanic,Seymour,2011,-,-
124,Race / ethnicity,White,Seymour,2011,145,243.6
124,Race / ethnicity,Asian,Seymour,2011,-,-
124,Race / ethnicity,Black,Seymour,2012,-,-
124,Race / ethnicity,Hispanic,Seymour,2012,-,-
124,Race / ethnicity,White,Seymour,2012,154,242.4
124,Race / ethnicity,Asian,Seymour,2012,-,-
124,Race / ethnicity,Black,Seymour,2013,-,-
124,Race / ethnicity,Hispanic,Seymour,2013,-,-
124,Race / ethnicity,White,Seymour,2013,140,234.5
124,Race / ethnicity,Asian,Seymour,2013,-,-
124,Race / ethnicity,Am. Indian,Seymour,2013,-,-
125,Race / ethnicity,Black,Sharon,2006,-,-
125,Race / ethnicity,White,Sharon,2006,-,-
125,Race / ethnicity,Asian,Sharon,2006,-,-
125,Race / ethnicity,Black,Sharon,2007,-,-
125,Race / ethnicity,White,Sharon,2007,22,242.6
125,Race / ethnicity,Asian,Sharon,2007,-,-
125,Race / ethnicity,Black,Sharon,2008,-,-
125,Race / ethnicity,White,Sharon,2008,24,238.9
125,Race / ethnicity,White,Sharon,2009,-,-
125,Race / ethnicity,White,Sharon,2010,23,248.4
125,Race / ethnicity,Asian,Sharon,2010,-,-
125,Race / ethnicity,Black,Sharon,2011,-,-
125,Race / ethnicity,White,Sharon,2011,-,-
125,Race / ethnicity,Two or more races,Sharon,2011,-,-
125,Race / ethnicity,Hispanic,Sharon,2012,-,-
125,Race / ethnicity,White,Sharon,2012,20,233.3
125,Race / ethnicity,White,Sharon,2013,20,229.4
126,Race / ethnicity,Black,Shelton,2006,-,-
126,Race / ethnicity,Hispanic,Shelton,2006,24,211.9
126,Race / ethnicity,White,Shelton,2006,362,243
126,Race / ethnicity,Asian,Shelton,2006,-,-
126,Race / ethnicity,Am. Indian,Shelton,2006,-,-
126,Race / ethnicity,Black,Shelton,2007,-,-
126,Race / ethnicity,Hispanic,Shelton,2007,24,217.7
126,Race / ethnicity,White,Shelton,2007,391,243.8
126,Race / ethnicity,Asian,Shelton,2007,27,240.6
126,Race / ethnicity,Am. Indian,Shelton,2007,-,-
126,Race / ethnicity,Black,Shelton,2008,-,-
126,Race / ethnicity,Hispanic,Shelton,2008,27,233.3
126,Race / ethnicity,White,Shelton,2008,367,245.1
126,Race / ethnicity,Asian,Shelton,2008,-,-
126,Race / ethnicity,Black,Shelton,2009,-,-
126,Race / ethnicity,Hispanic,Shelton,2009,29,229.7
126,Race / ethnicity,White,Shelton,2009,343,249.5
126,Race / ethnicity,Asian,Shelton,2009,24,266.4
126,Race / ethnicity,Am. Indian,Shelton,2009,-,-
126,Race / ethnicity,Black,Shelton,2010,-,-
126,Race / ethnicity,Hispanic,Shelton,2010,36,242.5
126,Race / ethnicity,White,Shelton,2010,320,248.1
126,Race / ethnicity,Asian,Shelton,2010,-,-
126,Race / ethnicity,Am. Indian,Shelton,2010,-,-
126,Race / ethnicity,Black,Shelton,2011,-,-
126,Race / ethnicity,Hispanic,Shelton,2011,39,233.7
126,Race / ethnicity,White,Shelton,2011,338,246.1
126,Race / ethnicity,Asian,Shelton,2011,26,262
126,Race / ethnicity,Black,Shelton,2012,-,-
126,Race / ethnicity,Hispanic,Shelton,2012,38,228.8
126,Race / ethnicity,White,Shelton,2012,275,250.1
126,Race / ethnicity,Asian,Shelton,2012,32,274.1
126,Race / ethnicity,Two or more races,Shelton,2012,-,-
126,Race / ethnicity,Black,Shelton,2013,-,-
126,Race / ethnicity,Hispanic,Shelton,2013,31,237.3
126,Race / ethnicity,White,Shelton,2013,249,259.8
126,Race / ethnicity,Asian,Shelton,2013,28,277.8
126,Race / ethnicity,Two or more races,Shelton,2013,-,-
127,Race / ethnicity,White,Sherman,2006,53,244.8
127,Race / ethnicity,Asian,Sherman,2006,-,-
127,Race / ethnicity,White,Sherman,2007,45,255.6
127,Race / ethnicity,Asian,Sherman,2007,-,-
127,Race / ethnicity,White,Sherman,2008,45,258.1
127,Race / ethnicity,Black,Sherman,2009,-,-
127,Race / ethnicity,Hispanic,Sherman,2009,NA,NA
127,Race / ethnicity,White,Sherman,2009,51,262.9
127,Race / ethnicity,Asian,Sherman,2009,-,-
127,Race / ethnicity,Black,Sherman,2010,-,-
127,Race / ethnicity,Hispanic,Sherman,2010,NA,NA
127,Race / ethnicity,White,Sherman,2010,45,261.2
127,Race / ethnicity,Am. Indian,Sherman,2010,-,-
127,Race / ethnicity,Hispanic,Sherman,2011,-,-
127,Race / ethnicity,White,Sherman,2011,31,254.8
127,Race / ethnicity,Two or more races,Sherman,2011,-,-
127,Race / ethnicity,White,Sherman,2012,26,254.5
127,Race / ethnicity,Two or more races,Sherman,2012,-,-
127,Race / ethnicity,Hispanic,Sherman,2013,-,-
127,Race / ethnicity,White,Sherman,2013,33,242.3
127,Race / ethnicity,Asian,Sherman,2013,-,-
127,Race / ethnicity,Two or more races,Sherman,2013,-,-
128,Race / ethnicity,Black,Simsbury,2006,21,221.4
128,Race / ethnicity,Hispanic,Simsbury,2006,-,-
128,Race / ethnicity,White,Simsbury,2006,345,262.4
128,Race / ethnicity,Asian,Simsbury,2006,-,-
128,Race / ethnicity,Black,Simsbury,2007,-,-
128,Race / ethnicity,Hispanic,Simsbury,2007,-,-
128,Race / ethnicity,White,Simsbury,2007,345,261.3
128,Race / ethnicity,Asian,Simsbury,2007,-,-
128,Race / ethnicity,Black,Simsbury,2008,21,210.1
128,Race / ethnicity,Hispanic,Simsbury,2008,-,-
128,Race / ethnicity,White,Simsbury,2008,331,250.4
128,Race / ethnicity,Asian,Simsbury,2008,-,-
128,Race / ethnicity,Black,Simsbury,2009,-,-
128,Race / ethnicity,Hispanic,Simsbury,2009,-,-
128,Race / ethnicity,White,Simsbury,2009,299,265.1
128,Race / ethnicity,Asian,Simsbury,2009,27,272.7
128,Race / ethnicity,Am. Indian,Simsbury,2009,-,-
128,Race / ethnicity,Black,Simsbury,2010,-,-
128,Race / ethnicity,Hispanic,Simsbury,2010,-,-
128,Race / ethnicity,White,Simsbury,2010,294,267.2
128,Race / ethnicity,Asian,Simsbury,2010,25,248.3
128,Race / ethnicity,Am. Indian,Simsbury,2010,-,-
128,Race / ethnicity,Black,Simsbury,2011,-,-
128,Race / ethnicity,Hispanic,Simsbury,2011,23,245.2
128,Race / ethnicity,White,Simsbury,2011,273,266.5
128,Race / ethnicity,Asian,Simsbury,2011,24,280.2
128,Race / ethnicity,Two or more races,Simsbury,2011,-,-
128,Race / ethnicity,Black,Simsbury,2012,-,-
128,Race / ethnicity,Hispanic,Simsbury,2012,23,256
128,Race / ethnicity,White,Simsbury,2012,277,269.7
128,Race / ethnicity,Asian,Simsbury,2012,-,-
128,Race / ethnicity,Black,Simsbury,2013,-,-
128,Race / ethnicity,Hispanic,Simsbury,2013,-,-
128,Race / ethnicity,White,Simsbury,2013,264,266.5
128,Race / ethnicity,Asian,Simsbury,2013,-,-
129,Race / ethnicity,Black,Somers,2006,-,-
129,Race / ethnicity,Hispanic,Somers,2006,-,-
129,Race / ethnicity,White,Somers,2006,112,240.4
129,Race / ethnicity,Asian,Somers,2006,-,-
129,Race / ethnicity,Black,Somers,2007,-,-
129,Race / ethnicity,Hispanic,Somers,2007,-,-
129,Race / ethnicity,White,Somers,2007,131,232.6
129,Race / ethnicity,Asian,Somers,2007,-,-
129,Race / ethnicity,Black,Somers,2008,-,-
129,Race / ethnicity,Hispanic,Somers,2008,-,-
129,Race / ethnicity,White,Somers,2008,105,238
129,Race / ethnicity,Asian,Somers,2008,-,-
129,Race / ethnicity,Black,Somers,2009,-,-
129,Race / ethnicity,Hispanic,Somers,2009,-,-
129,Race / ethnicity,White,Somers,2009,104,243.4
129,Race / ethnicity,Asian,Somers,2009,-,-
129,Race / ethnicity,Black,Somers,2010,-,-
129,Race / ethnicity,Hispanic,Somers,2010,-,-
129,Race / ethnicity,White,Somers,2010,118,235
129,Race / ethnicity,Asian,Somers,2010,-,-
129,Race / ethnicity,Black,Somers,2011,-,-
129,Race / ethnicity,Hispanic,Somers,2011,-,-
129,Race / ethnicity,White,Somers,2011,96,246.5
129,Race / ethnicity,Asian,Somers,2011,-,-
129,Race / ethnicity,Two or more races,Somers,2011,-,-
129,Race / ethnicity,Black,Somers,2012,-,-
129,Race / ethnicity,Hispanic,Somers,2012,-,-
129,Race / ethnicity,White,Somers,2012,105,256.8
129,Race / ethnicity,Asian,Somers,2012,-,-
129,Race / ethnicity,Nat of HI or Pac Isl,Somers,2012,-,-
129,Race / ethnicity,Two or more races,Somers,2012,-,-
129,Race / ethnicity,Black,Somers,2013,-,-
129,Race / ethnicity,Hispanic,Somers,2013,-,-
129,Race / ethnicity,White,Somers,2013,102,259.1
129,Race / ethnicity,Asian,Somers,2013,-,-
129,Race / ethnicity,Two or more races,Somers,2013,-,-
131,Race / ethnicity,Black,Southington,2006,-,-
131,Race / ethnicity,Hispanic,Southington,2006,25,228.3
131,Race / ethnicity,White,Southington,2006,452,246.4
131,Race / ethnicity,Asian,Southington,2006,-,-
131,Race / ethnicity,Am. Indian,Southington,2006,-,-
131,Race / ethnicity,Black,Southington,2007,-,-
131,Race / ethnicity,Hispanic,Southington,2007,26,223.1
131,Race / ethnicity,White,Southington,2007,439,242.7
131,Race / ethnicity,Asian,Southington,2007,-,-
131,Race / ethnicity,Am. Indian,Southington,2007,-,-
131,Race / ethnicity,Black,Southington,2008,-,-
131,Race / ethnicity,Hispanic,Southington,2008,20,233.1
131,Race / ethnicity,White,Southington,2008,459,245.1
131,Race / ethnicity,Asian,Southington,2008,-,-
131,Race / ethnicity,Am. Indian,Southington,2008,-,-
131,Race / ethnicity,Black,Southington,2009,-,-
131,Race / ethnicity,Hispanic,Southington,2009,35,227.3
131,Race / ethnicity,White,Southington,2009,448,252.1
131,Race / ethnicity,Asian,Southington,2009,26,256
131,Race / ethnicity,Black,Southington,2010,-,-
131,Race / ethnicity,Hispanic,Southington,2010,20,225
131,Race / ethnicity,White,Southington,2010,422,253.3
131,Race / ethnicity,Asian,Southington,2010,-,-
131,Race / ethnicity,Am. Indian,Southington,2010,-,-
131,Race / ethnicity,Black,Southington,2011,-,-
131,Race / ethnicity,Hispanic,Southington,2011,-,-
131,Race / ethnicity,White,Southington,2011,454,253.6
131,Race / ethnicity,Asian,Southington,2011,-,-
131,Race / ethnicity,Two or more races,Southington,2011,-,-
131,Race / ethnicity,Black,Southington,2012,-,-
131,Race / ethnicity,Hispanic,Southington,2012,38,244.9
131,Race / ethnicity,White,Southington,2012,422,259.1
131,Race / ethnicity,Asian,Southington,2012,-,-
131,Race / ethnicity,Am. Indian,Southington,2012,-,-
131,Race / ethnicity,Nat of HI or Pac Isl,Southington,2012,-,-
131,Race / ethnicity,Two or more races,Southington,2012,21,262.2
131,Race / ethnicity,Black,Southington,2013,-,-
131,Race / ethnicity,Hispanic,Southington,2013,26,231.5
131,Race / ethnicity,White,Southington,2013,382,258.7
131,Race / ethnicity,Asian,Southington,2013,-,-
131,Race / ethnicity,Nat of HI or Pac Isl,Southington,2013,-,-
131,Race / ethnicity,Two or more races,Southington,2013,-,-
132,Race / ethnicity,Black,South Windsor,2006,24,231.2
132,Race / ethnicity,Hispanic,South Windsor,2006,-,-
132,Race / ethnicity,White,South Windsor,2006,299,247.4
132,Race / ethnicity,Asian,South Windsor,2006,29,252.6
132,Race / ethnicity,Am. Indian,South Windsor,2006,-,-
132,Race / ethnicity,Black,South Windsor,2007,-,-
132,Race / ethnicity,Hispanic,South Windsor,2007,-,-
132,Race / ethnicity,White,South Windsor,2007,296,250.9
132,Race / ethnicity,Asian,South Windsor,2007,22,258.1
132,Race / ethnicity,Am. Indian,South Windsor,2007,-,-
132,Race / ethnicity,Black,South Windsor,2008,-,-
132,Race / ethnicity,Hispanic,South Windsor,2008,-,-
132,Race / ethnicity,White,South Windsor,2008,274,243.6
132,Race / ethnicity,Asian,South Windsor,2008,36,246.8
132,Race / ethnicity,Am. Indian,South Windsor,2008,-,-
